STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,2600,2800,2700,12/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1388,1665,1429,12/06/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1567,1767,1667,12/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,1900,2500,2200,12/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,2500,3500,3000,12/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600,1000,800,12/06/2023
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,1415,1615,1515,12/06/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2400,2200,12/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1933,1000,12/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,670,3000,1670,12/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,530,5660,1660,12/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2200,2400,2300,12/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,12/06/2023
Karnataka,mandya,Nagamangala,Tomato,Tomato,FAQ,2000,2400,2380,12/06/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1200,2000,1500,12/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Other,FAQ,1600,1700,1650,13/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,670,3200,1730,13/06/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3250,13/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600,1000,750,13/06/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,2000,3000,2500,13/06/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1600,1700,1700,13/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1600,1000,13/06/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1200,1600,1400,13/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2200,2400,2300,13/06/2023
Karnataka,bellary,Hospet,Onion,Local,FAQ,800,1000,1000,13/06/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1300,1800,1500,13/06/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1600,13/06/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1300,1600,1500,13/06/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1000,1600,1400,13/06/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1500,2000,1750,13/06/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1588,1588,1588,13/06/2023
Karnataka,bellary,Hospet,Potato,Potato,FAQ,1000,1600,1400,13/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,350,1600,850,13/06/2023
Karnataka,bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1900,2300,2100,13/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1200,1450,1300,13/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,300,1400,730,13/06/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,800,1000,900,13/06/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600,1800,1700,13/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1665,1665,1665,13/06/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1600,2000,1800,13/06/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1200,2000,1500,13/06/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3000,2000,13/06/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1600,2000,1800,13/06/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,1000,2000,2000,13/06/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,800,3333,2667,13/06/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,1500,1250,13/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,13/06/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,500,2800,1600,13/06/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,1800,1600,13/06/2023
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,300,1200,800,13/06/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,400,800,600,13/06/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1861,2061,1961,13/06/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,1800,1700,13/06/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2600,2300,13/06/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,13/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,2500,3500,3000,13/06/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,1000,1300,1100,13/06/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,13/06/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1250,800,13/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,2500,3000,2800,13/06/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,2000,2500,2200,13/06/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1111,1388,1281,13/06/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2000,1700,13/06/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,2600,2800,2700,13/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,100,500,300,13/06/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1350,850,14/06/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,14/06/2023
Karnataka,haveri,Ranebennur,Onion,Local,Medium,900,1300,1000,14/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,333,1800,1066,14/06/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2900,1900,14/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,300,1500,850,14/06/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,1200,2200,1200,14/06/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1616,1816,1716,14/06/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1281,1388,1281,14/06/2023
Karnataka,hassan,Arasikere,Onion,Onion,FAQ,1000,1000,1000,14/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,200,1350,730,14/06/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2600,2300,14/06/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,2146,2346,2246,14/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2200,2400,2300,14/06/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1600,1700,1700,14/06/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,500,3000,1700,14/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,533,3133,1733,14/06/2023
Karnataka,hassan,Hassan,Potato,Potato,FAQ,670,1120,900,14/06/2023
Karnataka,kolar,Malur,Onion,Onion,FAQ,800,1200,1000,14/06/2023
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,1429,1429,1429,14/06/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1200,1600,1400,14/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1100,1400,1250,14/06/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1300,1500,1400,14/06/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1600,2000,1800,14/06/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,2500,3000,2800,14/06/2023
Karnataka,bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1900,2300,2100,14/06/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1500,1800,1600,14/06/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3200,2500,14/06/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,1800,2300,2000,14/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,1330,3660,2000,14/06/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,3500,3600,3600,14/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,2500,3250,3000,14/06/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,1066,3266,1600,14/06/2023
Karnataka,hassan,Hassan,Onion,Other,FAQ,626,1509,1116,14/06/2023
Karnataka,hassan,Hassan,Tomato,Tomato,FAQ,2000,2500,2100,14/06/2023
Karnataka,bellary,Hospet,Potato,Potato,FAQ,1200,1200,1200,14/06/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600,1700,1700,14/06/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,500,1000,800,14/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1190,1429,1250,14/06/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,14/06/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1300,1800,1500,14/06/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,2000,3000,2500,14/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Other,FAQ,1600,1700,1650,14/06/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1500,2500,2000,14/06/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1600,2000,1800,14/06/2023
Karnataka,kolar,Chickkaballapura,Potato,Local,FAQ,300,1600,1500,14/06/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1000,1300,1100,14/06/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1400,1800,1600,14/06/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1500,14/06/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1300,1500,1400,14/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600,1100,800,14/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,14/06/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,1800,1600,14/06/2023
Karnataka,bellary,Hospet,Onion,Local,FAQ,1100,1200,1200,14/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,2000,2800,2400,14/06/2023
Karnataka,kolar,Chickkaballapura,Onion,Local,FAQ,1300,1600,1500,14/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3250,3000,14/06/2023
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,300,1300,700,15/06/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,667,2867,2133,15/06/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2500,15/06/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,3500,3600,3600,15/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1000,3000,2000,15/06/2023
Karnataka,mandya,Mandya,Onion,Onion,FAQ,2000,2000,2000,15/06/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1000,2500,1500,15/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,1000,3000,1870,15/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,200,1350,740,15/06/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1500,15/06/2023
Karnataka,hassan,Hassan,Tomato,Tomato,FAQ,1500,1500,1500,15/06/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1350,850,15/06/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,500,1000,800,15/06/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2000,1700,15/06/2023
Karnataka,mandya,Mandya,Tomato,Tomato,FAQ,2000,2500,2400,15/06/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1300,1800,1500,15/06/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1709,1709,1709,15/06/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1281,1388,1281,15/06/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1600,2000,1800,15/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,300,1500,800,15/06/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,15/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1429,2083,1666,15/06/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1000,1300,1100,15/06/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1600,2000,1800,15/06/2023
Karnataka,mandya,Mandya,Potato,Potato,FAQ,2500,2500,2500,15/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,3600,3500,15/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600,1200,900,15/06/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,2000,3200,2600,15/06/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,15/06/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1000,1500,1200,15/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,400,2000,1100,15/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,15/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3600,3500,15/06/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1200,1600,1400,15/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1300,1400,1350,15/06/2023
Karnataka,bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,2000,2400,2200,15/06/2023
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1400,1800,1600,15/06/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,2000,2000,2000,15/06/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1600,1700,1700,15/06/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1200,2000,1700,15/06/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600,1700,1700,15/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2500,2700,2600,15/06/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,2000,2500,2350,15/06/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,800,1500,1200,15/06/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,500,3000,1700,15/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,460,3000,1800,15/06/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,2017,2217,2117,15/06/2023
Karnataka,tumkur,Tumkur,Onion,Other,FAQ,850,1280,960,15/06/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,2000,2500,2200,15/06/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,1800,1700,15/06/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1300,1500,1400,15/06/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1500,1800,1600,15/06/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1300,1500,1400,15/06/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1000,1500,1200,16/06/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,3000,16/06/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1000,2500,1500,16/06/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,16/06/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1300,1500,1400,16/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,300,1500,880,16/06/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,2000,2000,2000,16/06/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1300,1800,1500,16/06/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600,1700,1700,16/06/2023
Karnataka,bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1900,2300,2100,16/06/2023
Karnataka,chikmagalur,Bagepalli,Onion,Beelary-Red,FAQ,1000,1500,1200,16/06/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,800,2500,1600,16/06/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,2500,3000,2800,16/06/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1000,1400,1200,16/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,400,2660,1660,16/06/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1300,1500,1400,16/06/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,500,1000,800,16/06/2023
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,1450,1450,1450,16/06/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2000,1700,16/06/2023
Karnataka,hassan,Hassan,Potato,Potato,FAQ,1666,1666,1666,16/06/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1500,16/06/2023
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,1600,2000,1800,16/06/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,3500,3600,3600,16/06/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1281,1281,1281,16/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,16/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,400,1866,1100,16/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,2800,3000,2900,16/06/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1000,1300,1100,16/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1667,1667,1667,16/06/2023
Karnataka,bangalore,Doddaballa Pur,Potato,Local,FAQ,1500,2000,1700,16/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,200,1200,750,16/06/2023
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,1000,2000,1500,16/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Hybrid,FAQ,560,1000,700,16/06/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,16/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1500,2000,1700,16/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,4000,3500,16/06/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1500,1800,1600,16/06/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,2020,2220,2120,16/06/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3100,1900,16/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1300,1450,1320,16/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,16/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,1000,3200,2000,16/06/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,1500,1250,16/06/2023
Karnataka,hassan,Arasikere,Tomato,Tomato,FAQ,2000,2000,2000,16/06/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1600,1700,1700,16/06/2023
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1500,1800,1600,16/06/2023
Karnataka,shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2800,2400,16/06/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,2000,2000,2000,16/06/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1800,16/06/2023
Karnataka,kolar,Kolar,Potato,Local,FAQ,2000,2200,2100,16/06/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1300,850,16/06/2023
Karnataka,tumkur,Tumkur,Onion,Other,FAQ,800,1250,980,16/06/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,2400,3000,2600,16/06/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,2000,2800,2500,17/06/2023
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1200,1400,1300,17/06/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1000,1500,1250,17/06/2023
Karnataka,bellary,Hospet,Potato,Potato,Medium,1400,1400,1400,17/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,17/06/2023
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,1000,1000,1000,17/06/2023
Karnataka,hassan,Arakalgud,Onion,Onion,FAQ,2000,2000,2000,17/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,466,2000,1200,17/06/2023
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1300,1500,1400,17/06/2023
Karnataka,hassan,Arakalgud,Potato,Local,FAQ,2500,2500,2500,17/06/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1000,2500,1500,17/06/2023
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,1300,1500,1400,17/06/2023
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,1000,1800,1500,17/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,200,1300,730,17/06/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,500,1000,800,17/06/2023
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,1500,2300,2000,17/06/2023
Karnataka,chikmagalur,Tarikere,Onion,Local,FAQ,1000,1000,1000,17/06/2023
Karnataka,chikmagalur,Kadur,Tomato,Tomato,FAQ,1513,1666,1665,17/06/2023
Karnataka,udupi,Udupi,Onion,Onion,FAQ,1600,1700,1700,17/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,17/06/2023
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,1500,2000,1700,17/06/2023
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1500,1800,1600,17/06/2023
Karnataka,davangere,Davangere,Onion,Onion,FAQ,300,1250,800,17/06/2023
Karnataka,bangalore,Kanakapura,Tomato,Hybrid,FAQ,3000,4000,3500,17/06/2023
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,2000,2000,2000,17/06/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,3500,3600,3600,17/06/2023
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,1000,1300,1100,17/06/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,800,2667,2333,17/06/2023
Karnataka,kolar,Chickkaballapura,Onion,Beelary-Red,FAQ,1400,1600,1500,17/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1000,3000,2000,17/06/2023
Karnataka,hassan,Hassan,Tomato,Tomato,FAQ,3000,3500,3050,17/06/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1636,1836,1736,17/06/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600,1700,1700,17/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,460,3000,1460,17/06/2023
Karnataka,kolar,Bangarpet,Tomato,Tomato,FAQ,800,3000,1800,17/06/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,2000,2000,2000,17/06/2023
Karnataka,bellary,Hospet,Tomato,Tomato,FAQ,800,1000,1000,17/06/2023
Karnataka,bellary,Hospet,Onion,Local,Medium,800,800,800,17/06/2023
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,1000,1600,1300,17/06/2023
Karnataka,bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1800,17/06/2023
Karnataka,chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,2009,2409,2209,17/06/2023
Karnataka,chikmagalur,Kadur,Onion,Onion,FAQ,1280,1388,1280,17/06/2023
Karnataka,belgaum,Belgaum,Tomato,Tomato,FAQ,2500,3000,2800,17/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,1000,3000,1870,17/06/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3000,2000,17/06/2023
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,300,1500,780,17/06/2023
Karnataka,bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,FAQ,1900,2300,2100,17/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600,1150,950,17/06/2023
Karnataka,bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3250,17/06/2023
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,450,1400,1100,17/06/2023
Karnataka,kolar,Chintamani,Onion,Onion,FAQ,1000,1500,1250,17/06/2023
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,800,1500,900,17/06/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1300,1500,1400,17/06/2023
Karnataka,mysore,Mysore (Bandipalya),Tomato,Tomato,FAQ,3100,3300,3200,18/06/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,670,3200,1870,18/06/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Hybrid,FAQ,580,1000,800,18/06/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4500,4000,18/06/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1500,2000,1800,18/06/2023
Karnataka,kolar,Mulabagilu,Tomato,Tomato,FAQ,600,2000,1200,18/06/2023
Karnataka,mandya,K.R. Pet,Tomato,Tomato,FAQ,1000,1000,1000,18/06/2023
Karnataka,kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3000,2100,18/06/2023
Karnataka,kolar,Chintamani,Tomato,Tomato,FAQ,460,3000,1660,18/06/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,2000,6000,4000,18/06/2023
Karnataka,mysore,T. Narasipura,Tomato,Hybrid,FAQ,2000,2500,2500,18/06/2023
